,Author,Author1,City,No.,Title,Type,Year,Year1,adjust,adjustment,anti-dumping,cheap,china,compete,competition,dumping,economy,export,free trade,free trade agreeement,grow,growthmanufacturingworld,import,labor union,liberalization,liberalizelabor,mexico,nafta,protect,protection,rust belt,subsidy,unemploy,unemployment,wto
326,Barack Obama,Barack Obama,Bristol,107,"Remarks in Bristol, Virginia",remarks,2008,2008,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
327,Barack Obama,Barack Obama,Raleigh,108,"Remarks in Raleigh, North Carolina",remarks,2008,2008,0,0,0,0,1,2,0,0,19,0,0,0,3,0,1,0,0,0,1,0,2,1,0,0,3,3,0
328,Barack Obama,Barack Obama,0,109,"Interview with Michele Norris of National Public Radio's ""All Things Considered""",interview,2008,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
329,Barack Obama,Barack Obama,Chicago,110,Remarks of Senator Barack Obama: Credit Cards Event in Chicago,remarks,2008,2008,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
330,Barack Obama,Barack Obama,Kaukauna,111,"Remarks in Kaukauna, Wisconsin",remarks,2008,2008,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Barack Obama,Barack Obama,Columbus,112,"Remarks in Columbus, Ohio",remarks,2008,2008,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0
332,Barack Obama,Barack Obama,Chicago,113,Remarks at the Apostolic Church of God in Chicago,remarks,2008,2008,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
333,Barack Obama,Barack Obama,Flint,114,"Remarks at Kettering University in Flint, Michigan",remarks,2008,2008,0,0,0,0,3,9,3,0,12,4,2,0,5,0,3,0,0,0,0,0,1,0,0,0,1,1,0
334,Barack Obama,Barack Obama,Michigan,115,"Remarks at a Town Hall on College Affordability Taylor, Michigan",remarks,2008,2008,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
335,Barack Obama,Barack Obama,Miami,116,"Remarks to the U.S. Conference of Mayors in Miami, Florida",remarks,2008,2008,0,0,0,0,1,3,0,0,2,0,0,0,11,0,2,0,0,0,0,0,1,0,0,0,0,0,0
336,Barack Obama,Barack Obama,Albuquerque,117,"Remarks in Albuquerque, New Mexico",remarks,2008,2008,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,3,0,1,1,0,0,0,0,0
337,Barack Obama,Barack Obama,Las Vegas,118,"Remarks in Las Vegas, Nevada",remarks,2008,2008,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Barack Obama,Barack Obama,0,119,Excerpt of News Conference,others,2008,2008,0,0,0,0,0,0,0,1,7,0,0,0,2,0,9,0,0,0,0,0,2,2,0,0,0,0,0
339,Barack Obama,Barack Obama,Pittsburgh,120,"Remarks in Pittsburgh, Pennsylvania",remarks,2008,2008,0,0,0,0,1,5,1,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Barack Obama,Barack Obama,0,121,"Interview with Peter Cook of Bloomberg's ""Money and Politics""",interview,2008,2008,0,0,0,0,1,1,1,0,13,0,0,0,4,0,8,0,0,0,0,0,1,0,0,0,0,0,0
341,Barack Obama,Barack Obama,0,122,"Remarks with Senator Hillary Clinton in Unity, New Hampshire",remarks,2008,2008,0,0,0,0,0,2,0,0,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
342,Barack Obama,Barack Obama,Washington,123,"Remarks to the National Association of Latino Elected and Appointed Officials in Washington, DC",remarks,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Barack Obama,Barack Obama,Independence,124,"Remarks in Independence, Missouri: ""The America We Love""",remarks,2008,2008,0,0,0,0,0,1,0,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
344,Barack Obama,Barack Obama,Zanesville,125,"Remarks on Faith-Based Organizations in Zanesville, Ohio",remarks,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Barack Obama,Barack Obama,University,126,"Remarks at the University of Colorado, Colorado Springs: ""A New Era of Service""",remarks,2008,2008,0,0,0,0,0,1,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
346,Barack Obama,Barack Obama,Fargo,127,"Remarks in Fargo, North Dakota",remarks,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
347,Barack Obama,Barack Obama,Missouri,128,"Remarks in St. Louis, Missouri",remarks,2008,2008,0,0,0,0,1,1,0,0,13,0,0,0,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0
348,Barack Obama,Barack Obama,Washington,129,"Remarks at the 79th Annual League of United Latin American Citizens Convention in Washington, DC",remarks,2008,2008,0,0,0,0,0,1,0,1,2,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0
349,Barack Obama,Barack Obama,New York City,130,Remarks at the Clinton-Obama Breakfast Fundraiser in New York City,remarks,2008,2008,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,Barack Obama,Barack Obama,Fairfax,131,"Remarks at the Women's Economic Security Town Hall in Fairfax, Virginia",remarks,2008,2008,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0
351,Barack Obama,Barack Obama,Dayton,132,"Remarks in Dayton, Ohio",remarks,2008,2008,0,0,0,1,1,1,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
352,Barack Obama,Barack Obama,0,133,"Interview with Fareed Zakaria of CNN's ""Global Public Square""",interview,2008,2008,0,0,0,0,4,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0
353,Barack Obama,Barack Obama,San Diego,134,"Remarks at the 2008 National Council of La Raza Annual Meeting in San Diego, California",remarks,2008,2008,0,0,0,0,0,1,0,1,4,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
354,Barack Obama,Barack Obama,0,135,Remarks via Satellite to the 80th Convention of the American Federation of Teachers,remarks,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
355,Barack Obama,Barack Obama,Cincinnati,136,"Remarks at the 99th Annual Convention of the NAACP in Cincinnati, Ohio",remarks,2008,2008,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Barack Obama,Barack Obama,Washington,137,"Remarks in Washington, DC",remarks,2008,2008,1,1,0,0,1,1,0,0,4,0,0,0,5,0,3,0,0,0,0,0,6,1,0,0,0,0,0
357,Barack Obama,Barack Obama,0,138,Interview with Larry King of CNN,interview,2008,2008,1,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
358,Barack Obama,Barack Obama,West Lafayette,139,"Remarks in West Lafayette, Indiana",remarks,2008,2008,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0
359,Barack Obama,Barack Obama,0,140,"Interview with Lara Logan on CBS News' ""Face the Nation""",interview,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
360,Barack Obama,Barack Obama,0,141,Interview with Katie Couric of CBS News,interview,2008,2008,0,0,0,0,1,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,2,1,0,0,0,0,0
361,Barack Obama,Barack Obama,Amman,142,"Remarks in Amman, Jordan",remarks,2008,2008,0,0,0,0,0,0,0,0,1,0,0,0,3,0,13,0,0,0,0,0,3,0,0,0,1,0,0
362,Barack Obama,Barack Obama,0,143,"Excerpt of Remarks in Sderot, Israel",remarks,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
363,Barack Obama,Barack Obama,Berlin,144,Address in Berlin at the Victory Column in Tiergarten Park,address,2008,2008,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0
364,Barack Obama,Barack Obama,Paris,145,News Conference in Paris with French President Nicolas Sarkozy,others,2008,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
365,Barack Obama,Barack Obama,0,146,"Interview with Tom Brokaw on NBC News' ""Meet the Press""",interview,2008,2008,1,0,0,0,0,0,1,0,6,0,0,0,3,0,8,0,0,0,0,0,1,0,0,0,0,0,0
366,Barack Obama,Barack Obama,Chicago,147,Remarks at a Question and Answer Session with Minority Journalists at the Unity '08 Convention in Chicago,remarks,2008,2008,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,2,1,0
367,Barack Obama,Barack Obama,Springfield,148,"Remarks at a Town Hall in Springfield, Missouri",remarks,2008,2008,0,0,0,0,1,3,0,0,11,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
368,Barack Obama,Barack Obama,Cedar Rapids,149,"Remarks at a Town Hall in Cedar Rapids, Iowa",remarks,2008,2008,0,0,0,1,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
369,Barack Obama,Barack Obama,Petersburg,150,"Remarks at a Town Hall in St. Petersburg, Florida",remarks,2008,2008,0,0,0,0,0,1,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Barack Obama,Barack Obama,Orlando,151,"Remarks at the 2008 National Urban League Annual Conference in Orlando, Florida",remarks,2008,2008,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Barack Obama,Barack Obama,Titusville,152,"Remarks at a Town Hall in Titusville, Florida",remarks,2008,2008,0,0,0,0,0,2,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Barack Obama,Barack Obama,Lansing,153,"Remarks in Lansing, Michigan",remarks,2008,2008,0,0,0,3,2,0,0,0,13,0,0,0,6,0,6,0,0,0,1,0,1,0,0,0,0,0,0
373,Barack Obama,Barack Obama,Youngstown,154,"Remarks at a Town Hall in Youngstown, Ohio",remarks,2008,2008,0,0,0,1,1,0,0,0,8,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
374,Barack Obama,Barack Obama,Elkhart,155,"Remarks at a Town Hall in Elkhart, Indiana",remarks,2008,2008,0,0,0,1,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
375,Barack Obama,Barack Obama,Kailua,156,"Remarks in Kailua, Hawaii on the Russian Invasion of Georgia",remarks,2008,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Barack Obama,Barack Obama,Lake Forest,157,"Remarks at the Saddleback Civil Forum on the Presidency in Lake Forest, California",remarks,2008,2008,0,0,0,0,3,0,0,0,2,0,0,0,3,0,9,0,0,0,0,0,2,0,0,0,0,0,0
377,Barack Obama,Barack Obama,0,158,Interview with David Brody of CBN News,interview,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
378,Barack Obama,Barack Obama,Orlando,159,"Remarks to the Veterans of Foreign Wars Convention in Orlando, Florida",remarks,2008,2008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
379,Barack Obama,Barack Obama,Springfield,160,"Remarks Introducing Senator Joseph Biden as the 2008 Democratic Vice-Presidential Nominee in Springfield, Illinois",remarks,2008,2008,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Barack Obama,Barack Obama,0,161,Text Message Announcing Selection of Senator Joseph Biden as the 2008 Democratic Vice-Presidential Nominee,others,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Barack Obama,Barack Obama,0,162,E-mail Message Announcing Selection of Senator Joseph Biden as the 2008 Democratic Vice-Presidential Nominee,others,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382,Barack Obama,Barack Obama,Denver,163,Michelle Obama: Address at the Democratic National Convention in Denver,address,2008,2008,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
383,Barack Obama,Barack Obama,0,164,Interview with Bill O'Reilly of Fox News - Part 1 of 4,interview,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
384,Barack Obama,Barack Obama,Washington,165,"Remarks at the AARP Life@50+ National Expo in Washington, DC",remarks,2008,2008,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
385,Barack Obama,Barack Obama,0,166,Interview with Bill O'Reilly of Fox News - Part 2 of 4,interview,2008,2008,0,0,0,0,1,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
386,Barack Obama,Barack Obama,Dayton,167,"Remarks in Dayton, Ohio",remarks,2008,2008,0,0,0,0,4,8,0,0,9,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
387,Barack Obama,Barack Obama,0,168,Interview with Bill O'Reilly of Fox News - Part 3 of 4,interview,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388,Barack Obama,Barack Obama,Washington,169,"Remarks to the Congressional Hispanic Caucus Institute Gala in Washington, DC",remarks,2008,2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
389,Barack Obama,Barack Obama,0,170,Interview with Bill O'Reilly of Fox News - Part 4 of 4,interview,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390,Barack Obama,Barack Obama,Dover,171,"Remarks in Dover, New Hampshire",remarks,2008,2008,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
391,Barack Obama,Barack Obama,0,172,"Interview with Peter Cook of Bloomberg's ""Money and Politics""",interview,2008,2008,0,0,0,0,0,0,1,0,13,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
392,Barack Obama,Barack Obama,Golden,173,"Remarks in Golden, Colorado",remarks,2008,2008,0,0,0,0,1,5,2,0,25,0,0,0,6,0,1,0,0,0,0,0,7,2,0,0,0,0,0
393,Barack Obama,Barack Obama,Elko,174,"Remarks in Elko, Nevada",remarks,2008,2008,0,0,0,0,0,3,1,0,15,0,0,0,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0
394,Barack Obama,Barack Obama,0,175,"Remarks in Espanola, New Mexico",remarks,2008,2008,0,0,0,0,0,3,0,0,14,0,0,0,3,0,1,0,0,0,6,0,1,1,0,0,0,0,0
395,Barack Obama,Barack Obama,Coral Gables,176,"Remarks in Coral Gables, Florida",remarks,2008,2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
396,Barack Obama,Barack Obama,Daytona Beach,177,"Remarks in Daytona Beach, Florida",remarks,2008,2008,0,0,0,0,0,0,1,0,4,0,0,0,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0
397,Barack Obama,Barack Obama,0,178,Interview with the New York Times on Senator Obama's Campaign Plane,interview,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0
398,Barack Obama,Barack Obama,0,179,"Interview with Steve Kroft of CBS News' ""60 Minutes""",interview,2008,2008,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
399,Barack Obama,Barack Obama,Charlotte,180,"Remarks in Charlotte, North Carolina",remarks,2008,2008,0,0,0,0,0,3,1,0,10,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0
400,Barack Obama,Barack Obama,0,181,Interview with John Harwood of The New York Times and CNBC,interview,2008,2008,3,2,0,0,0,0,0,0,10,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0
401,Barack Obama,Barack Obama,Green Bay,182,"Remarks in Green Bay, Wisconsin",remarks,2008,2008,0,0,0,0,0,0,0,0,8,1,0,0,2,0,1,0,0,0,0,0,3,1,0,0,0,0,0
402,Barack Obama,Barack Obama,Tampa,183,"Remarks in Tampa, Florida",remarks,2008,2008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
403,Barack Obama,Barack Obama,Dunedin,184,"Remarks in Dunedin, Florida",remarks,2008,2008,0,0,0,0,0,3,0,0,13,0,0,0,2,0,1,0,0,0,0,0,3,1,0,0,0,0,0
404,Barack Obama,Barack Obama,Clearwater,185,"Informal Exchange with Reporters in Clearwater, Florida",others,2008,2008,0,0,0,0,0,0,1,0,6,0,0,0,0,0,13,0,0,0,0,0,3,1,0,0,0,0,0
405,Barack Obama,Barack Obama,New York City,186,Remarks to the Clinton Global Initiative in New York City,remarks,2008,2008,0,0,0,0,0,0,2,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
406,Barack Obama,Barack Obama,0,187,Interview with Brit Hume of Fox News,interview,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407,Barack Obama,Barack Obama,Greensboro,188,"Remarks in Greensboro, North Carolina",remarks,2008,2008,0,0,0,0,0,3,0,0,16,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0
408,Barack Obama,Barack Obama,Detroit,189,"Remarks in Detroit, Michigan",remarks,2008,2008,0,0,0,0,0,3,0,0,14,0,0,0,2,0,2,0,0,0,0,0,3,2,0,0,1,1,0
409,Barack Obama,Barack Obama,Westminster,190,"Remarks in Westminster, Colorado",remarks,2008,2008,0,0,0,0,0,3,0,0,17,0,0,0,3,0,0,0,0,0,0,0,3,2,0,0,1,1,0
410,Barack Obama,Barack Obama,Reno,191,"Remarks in Reno, Nevada",remarks,2008,2008,2,1,0,0,1,2,0,0,20,0,0,0,4,0,3,0,0,0,0,0,3,2,0,0,1,1,0
411,Barack Obama,Barack Obama,La Crosse,192,"Remarks in La Crosse, Wisconsin",remarks,2008,2008,1,1,0,0,1,3,0,0,16,0,0,0,3,0,3,0,0,0,0,0,5,2,0,0,1,1,0
412,Barack Obama,Barack Obama,Grand Rapids,193,"Remarks in Grand Rapids, Michigan",remarks,2008,2008,0,0,0,0,0,3,0,0,13,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,1,1,0
413,Barack Obama,Barack Obama,Abington,194,"Remarks in Abington, Pennsylvania",remarks,2008,2008,0,0,0,0,0,3,0,0,16,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
414,Barack Obama,Barack Obama,Newport News,195,"Remarks in Newport News, Virginia",remarks,2008,2008,0,0,0,1,0,1,2,0,4,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0
415,Barack Obama,Barack Obama,Asheville,196,"Remarks in Asheville, North Carolina",remarks,2008,2008,0,0,0,1,0,1,1,0,8,0,0,0,1,0,1,0,0,0,0,0,5,3,0,0,0,0,0
416,Barack Obama,Barack Obama,Indianapolis,197,"Remarks in Indianapolis, Indiana",remarks,2008,2008,0,0,0,0,0,3,0,0,13,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0
417,Barack Obama,Barack Obama,0,198,Excerpts of Interview with Charles Gibson of ABC News,interview,2008,2008,0,0,0,1,1,0,0,0,10,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
418,Barack Obama,Barack Obama,Dayton,199,"Remarks in Dayton, Ohio",remarks,2008,2008,0,0,0,0,0,3,0,0,12,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0
419,Barack Obama,Barack Obama,Chillicothe,200,"Remarks in Chillicothe, Ohio",remarks,2008,2008,0,0,0,0,0,3,0,0,17,0,0,0,8,0,1,0,0,0,0,0,2,1,0,0,2,2,0
420,Barack Obama,Barack Obama,Philadelphia,201,"Remarks in Philadelphia, Pennsylvania",remarks,2008,2008,0,0,0,0,0,1,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Barack Obama,Barack Obama,Toledo,202,"Remarks in Toledo, Ohio",remarks,2008,2008,0,0,0,0,1,2,0,0,11,0,0,0,5,0,2,0,0,0,0,0,3,1,0,0,4,4,0
422,Barack Obama,Barack Obama,0,203,"Remarks in Londonderry, New Hampshire",remarks,2008,2008,0,0,0,0,0,3,0,0,13,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,1,0
423,Barack Obama,Barack Obama,New York City,204,Remarks at the Al Smith Dinner in New York City,remarks,2008,2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424,Barack Obama,Barack Obama,Roanoke,205,"Remarks in Roanoke, Virginia",remarks,2008,2008,0,0,0,0,0,3,0,0,13,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,1,1,0
425,Barack Obama,Barack Obama,Missouri,206,"Remarks in St. Louis, Missouri",remarks,2008,2008,0,0,0,0,0,3,0,0,13,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
426,Barack Obama,Barack Obama,Fayetteville,207,"Remarks in Fayetteville, North Carolina",remarks,2008,2008,0,0,0,0,0,3,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Barack Obama,Barack Obama,Florida,208,"Remarks in Tampa Bay, Florida",remarks,2008,2008,0,0,0,0,0,3,0,0,9,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
428,Barack Obama,Barack Obama,Lake Worth,209,"Remarks in Lake Worth, Florida",remarks,2008,2008,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0
429,Barack Obama,Barack Obama,Miami,210,"Remarks in Miami, Florida",remarks,2008,2008,0,0,0,0,0,3,0,0,13,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0
430,Barack Obama,Barack Obama,Richmond,211,"Remarks in Richmond, Virginia: National Security Avail",remarks,2008,2008,1,0,0,0,1,1,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,Barack Obama,Barack Obama,Richmond,212,"Remarks in Richmond, Virginia",remarks,2008,2008,0,0,0,0,0,3,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Barack Obama,Barack Obama,Indianapolis,213,"Remarks in Indianapolis, Indiana",remarks,2008,2008,0,0,0,0,1,3,0,0,9,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,1,1,0
433,Barack Obama,Barack Obama,0,214,"Interview with Harry Smith of CBS' the ""Early Show""",interview,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
434,Barack Obama,Barack Obama,Charleston,215,"Remarks in Charleston, West Virginia",remarks,2008,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
435,Barack Obama,Barack Obama,Reno,216,"Remarks in Reno, Nevada",remarks,2008,2008,0,0,0,0,0,3,0,0,12,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0
436,Barack Obama,Barack Obama,Denver,217,"Remarks in Denver, Colorado",remarks,2008,2008,0,0,0,0,0,3,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,Barack Obama,Barack Obama,Canton,218,"Remarks in Canton, Ohio Presenting Presidential Campaign ""Closing Argument""",remarks,2008,2008,0,0,0,0,0,2,0,0,9,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0
438,Barack Obama,Barack Obama,Chester,219,"Remarks in Chester, Pennsylvania",remarks,2008,2008,0,0,0,0,0,2,0,0,8,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0
439,Barack Obama,Barack Obama,Raleigh,220,"Remarks in Raleigh, North Carolina",remarks,2008,2008,0,0,0,0,0,2,0,0,9,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0
440,Barack Obama,Barack Obama,Sarasota,221,"Remarks in Sarasota, Florida",remarks,2008,2008,0,0,0,0,0,2,0,0,9,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
441,Barack Obama,Barack Obama,Columbia,222,"Remarks in Columbia, Missouri",remarks,2008,2008,0,0,0,0,1,1,0,0,10,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
442,Barack Obama,Barack Obama,Des Moines,223,"Remarks in Des Moines, Iowa",remarks,2008,2008,0,0,0,0,0,1,0,0,5,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
443,Barack Obama,Barack Obama,0,224,Democratic Radio Address,address,2008,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Barack Obama,Barack Obama,Columbus,225,"Remarks in Columbus, Ohio",remarks,2008,2008,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Barack Obama,Barack Obama,Jacksonville,226,"Remarks in Jacksonville, Florida",remarks,2008,2008,0,0,0,0,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,Barack Obama,Barack Obama,0,227,Address in Chicago Accepting Election as the 44th President of the United States,address,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,Christopher Dodd,Christopher Dodd,0,1,"Interview with Bob Schieffer on CBS News' ""Face the Nation""",interview,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448,Christopher Dodd,Christopher Dodd,0,2,"Interview with George Stephanopoulos on ABC News' ""This Week""",interview,2008,2008,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
449,Christopher Dodd,Christopher Dodd,0,3,Remarks Following the Iowa Caucuses,remarks,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
450,John McCain,John McCain,0,1,Speech to GOPAC,speech,2008,2008,0,0,0,0,1,2,5,0,3,0,3,0,3,0,3,0,0,0,0,0,5,1,0,0,0,0,0
451,John McCain,John McCain,0,2,Speech to the Federalist Society,speech,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
452,John McCain,John McCain,0,3,Remarks at the Dedication of the Center for the Intrepid,remarks,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
